206,4.3922,3.4318,0.47911,0.48393,0.47583,0.36918,44.873,12.838
207,5.2206,3.9517,0.67401,0.15774,0.10685,0.088744,120.79,33.21
208,6.6526,4.8896,0.43997,0.40707,0.2076,0.1926,120.34,6.0942
209,4.0886,3.1498,0.50965,0.15403,0.1106,0.096248,63.529,120.87
210,4.6435,3.5418,0.60354,0.13092,0.092423,0.072011,56.613,16.626
211,6.3807,4.6863,0.48781,0.40861,0.2028,0.18891,86.99,81.059
212,6.0087,4.4784,0.48667,0.15146,0.13628,0.10248,58.801,12.475
213,6.199,4.4861,0.50616,0.24581,0.098593,0.090251,59.749,178.81
214,4.963,3.4727,0.67067,0.46816,0.35287,0.2946,131.68,11.439
215,4.6266,3.3894,0.60734,0.18028,0.1541,0.15043,142.31,51.386
216,5.1903,3.7382,0.69062,0.1098,0.080524,0.074962,9.9801,29.146
217,4.2104,3.0115,0.55114,0.25504,0.2403,0.17666,89.31,91.957
218,6.378,4.525,0.50313,0.19117,0.11482,0.10446,88.905,83.914
219,6.6182,4.6447,0.42044,0.33253,0.23621,0.19262,142.94,14.214
220,6.9041,4.7683,0.42643,0.15863,0.13481,0.10047,24.728,15.868
221,4.7695,3.2651,0.61587,0.20354,0.16392,0.1318,146.82,22.076
222,5.82,3.9655,0.69599,0.53886,0.37179,0.30915,34.86,32.87
223,4.5363,2.9541,0.52236,0.56439,0.29972,0.28434,151.48,118.17
224,4.4403,3.0153,0.57947,0.093576,0.07037,0.058417,28.615,61.966
225,6.4768,4.257,0.55475,0.4188,0.25152,0.20888,168.72,161.05
226,5.428,3.6316,0.68208,0.56748,0.40208,0.36861,17.504,72.062
227,7.1321,4.707,0.42275,0.23155,0.11207,0.10696,60.135,35.229
228,6.8449,4.5891,0.44729,0.17471,0.16605,0.12108,11.708,170.05
229,5.1923,3.0899,0.59109,0.49851,0.20407,0.18984,154.7,34.137
230,5.704,3.7042,0.7324,0.45187,0.16956,0.16264,10.36,133.1
231,6.6926,4.3687,0.53138,0.13948,0.067849,0.064415,49.442,2.9885
232,5.2223,3.3593,0.67227,0.13579,0.07501,0.069262,53.157,107.89
233,6.8189,4.4352,0.44568,0.26978,0.24462,0.1863,35.594,158.63
234,7.0982,4.5624,0.40442,0.25884,0.13432,0.12176,38.087,0.20406
235,4.7583,2.8856,0.49713,0.71373,0.44069,0.41213,79.638,68.808
236,7.3124,4.5974,0.38391,0.14365,0.1154,0.091513,55.588,153.06
